symbol_id,timestamp,open,close,high,low,volume,last_tick,asset,return_1,return_5,return_10,return_20,range,body,upper_shadow,lower_shadow,rsi_14,rsi_7,rsi_21,macd,macd_signal,macd_hist,ema_7,dist_ema_7,ema_7_slope,ema_14,dist_ema_14,ema_14_slope,ema_21,dist_ema_21,ema_21_slope,ema_50,dist_ema_50,ema_50_slope,ema_100,dist_ema_100,ema_100_slope,ema_200,dist_ema_200,ema_200_slope,bb_upper,bb_lower,bb_width,bb_pct,atr,atr_pct,adx,plus_di,minus_di,volume_ma,volume_ratio,volatility_5,volatility_10,volatility_20,target_call_1,target_put_1,target_call_5,target_put_5
360,2026-05-22 11:55:00,2098.66,2103.12,2103.46,2098.57,390,1779451198.55,ETHUSD_otc,0.002177694122131868,0.006190854376178168,0.011820740420004139,-0.004426098358793262,0.0023251169690744573,0.9120654396541812,0.06952965235034794,0.018404907975020986,56.65678564706345,70.36576309606129,53.17588121388825,-2.3314294540041374,-4.104458851589472,1.7730293975853346,2096.057860860903,0.003369248182965844,5.973089167222042,2095.136660698004,0.0038104145909680655,2.08423407658438,2096.3918694101103,0.003209385939749314,0.2921240064333688,2099.3747355986734,0.0017839904128685567,-0.6205818150333471,2099.2545521266898,0.0018413430945733408,-0.2933222510791893,2100.1363612459554,0.001420688108211394,-0.19091766590327097,2110.496397682064,2076.5826023179357,0.01612546852491937,0.7824956598651693,5.599672600282031,0.002662554966089444,26.641447044933187,26.269800600214293,24.60570956972712,395.2,0.9868421052629083,0.0010966019738319357,0.0015670243187514883,0.002153500407782735,0,0,1,0
360,2026-05-22 12:00:00,2103.12,2101.88,2104.16,2101.3,407,1779451499.966,ETHUSD_otc,-0.0005896002130167943,0.00410358813160161,0.0072891257362208695,-0.004603144534949699,0.001360686623403654,0.4335664335512472,0.36363636362367796,0.20279720279010977,55.040982458190854,66.2245042790982,52.177610805378805,-1.6097866537620575,-3.605524412023989,1.9957377582619316,2097.5133956456775,0.0020818004611495786,6.627316875416909,2096.035772604937,0.002788228842010655,2.951669533039876,2096.8907903728277,0.002379336897314191,1.0464763694849353,2099.4729812614705,0.0011464871232033322,-0.25938252816922613,2099.306541193488,0.0012258613766091334,-0.11741487977042198,2100.153710885299,0.0008219822700374646,-0.10354535081978611,2108.3919500846728,2077.715049915327,0.01459498171605685,0.7877246381217287,5.4039817002618635,0.0025710229414913615,25.10029104249137,26.201971914805895,23.675544523953786,395.75,1.0284270372707447,0.001343001878764148,0.0013228038043688382,0.0021547022214323448,1,0,1,0
360,2026-05-22 12:05:00,2101.88,2106.02,2106.79,2100.07,395,1779451799.979,ETHUSD_otc,0.0019696652520599933,0.0067402195112622465,0.008234314110358909,-0.002675607457604645,0.0031908528883865302,0.6160714285622603,0.11458333333162893,0.2693452380912299,59.222382474409116,72.52334088871345,55.1305353194624,-0.6957954381450691,-3.023578617248205,2.327783179103136,2099.6400467342582,0.0030385938178617788,8.495487656562545,2097.3670029242785,0.004125647568430773,4.43811359530082,2097.720718520752,0.003956332893112786,2.2331603358952634,2099.729727094354,0.002995753607941964,0.30373051215110536,2099.439480971835,0.0031344171088555197,0.16411808814609685,2100.2120819212664,0.002765395994399052,0.03778345864111543,2106.8869497023757,2078.655050297624,0.013405333000043616,0.9692918393465696,5.4979830073860025,0.0026106034165800907,24.142651291477307,27.331252903862683,21.60855719185801,395.1,0.999746899518856,0.0011163065464457277,0.001378874468723523,0.0022098807373536022,1,0,0,0
360,2026-05-22 12:10:00,2105.94,2108.99,2110.82,2105.64,398,1779452099.385,ETHUSD_otc,0.0014102430176350378,0.00671624692112327,0.007254752125322117,0.0026337683329766826,0.0024561519969275776,0.5888030887916362,0.35328185327508704,0.057915057913971724,61.95596546274007,76.23301383118569,57.12475543753403,0.2651469152660866,-2.365833510745347,2.630980426011434,2101.9775350506934,0.0033361274477832405,9.889115742421382,2098.9167358677078,0.0047992680987069564,5.722365115927005,2098.745198655229,0.004881393582858451,3.309236668995709,2100.092875051438,0.004236538799906051,0.8435842175567814,2099.6286001605113,0.004458597981934927,0.4394820864004032,2100.299424389712,0.004137779361060906,0.17740750382927217,2108.1726852529237,2077.923314747077,0.014343060187979487,1.0270192315841895,5.47526993542988,0.0025961573717418673,23.905049086500103,30.74170585178555,20.14832488160336,395.35,1.0067029214617411,0.0011158812149560373,0.0012875971606038197,0.00204699934631062,1,0,1,0
360,2026-05-22 12:15:00,2108.99,2112.29,2113.18,2108.01,401,1779452399.876,ETHUSD_otc,0.001564730036652806,0.006547377951442668,0.00975677381111728,0.008681492376236166,0.00244758058789258,0.6382978723281617,0.17214700193089433,0.1895551257216016,64.78103521520137,79.7730408328554,59.23834568436161,1.2782482244601852,-1.6370171637042408,2.9152653881644257,2104.5556512880203,0.0036750506964480373,10.851836806816209,2100.6998377520135,0.005517286210860668,6.791383100470284,2099.9765442320268,0.0058636158588506095,4.257487880905501,2100.571193676872,0.005578866528496511,1.3493260129466762,2099.879320949412,0.005910186803009605,0.7028586787487257,2100.4187335997644,0.00565185703704431,0.3123586729452654,2111.2566047353685,2076.6573952646313,0.016379952312768203,1.0298675975646938,5.4534649400420045,0.0025817785152805746,24.03037922574884,31.751095304830063,18.78396505791461,395.5,1.0139064475345099,0.001103563401274728,0.0011699909927904524,0.0017612683404496258,0,1,0,0
360,2026-05-22 12:20:00,2112.29,2109.32,2113.77,2108.23,417,1779452699.281,ETHUSD_otc,-0.001406056933470179,0.0029480010650844157,0.009157106086557398,0.006984327036458904,0.0026264388523315396,0.5361010830227815,0.2671480144356161,0.1967509025235519,60.43159040285091,68.98427290161452,56.60156253359623,1.8204985581651272,-0.9455140193303672,2.7660125774954945,2105.7467384660154,0.0016969094472338293,9.688877605112339,2101.849192718412,0.0035543973884853432,6.712532020407707,2100.8259493018427,0.004043195820662948,4.434079891732381,2100.9142841209164,0.0040009799269849775,1.539548522242967,2100.0662650890276,0.004406401390662896,0.8117129623378787,2100.507303414692,0.0041955086616369455,0.3709421687367467,2113.2420131713643,2076.134986828636,0.017591937848561716,0.8943053766898742,5.459646015753287,0.0025883441183667186,24.232786441465855,30.221678163863526,17.422506234607518,395.5,1.0543615676356373,0.0014918171131769625,0.001280401975280164,0.0018087215185150895,0,0,0,0
360,2026-05-22 12:25:00,2108.92,2109.15,2112.65,2108.75,408,1779452999.758,ETHUSD_otc,-8.059469402466046e-05,0.0034588083049460483,0.007576589961257207,0.009331706266599626,0.0018490861247422378,0.0589743589728501,0.8974358974128653,0.043589743588643544,60.1825135220679,68.36682491757041,56.45054707029886,2.211030887328434,-0.314205037998607,2.525235925327041,2106.5975538495113,0.0012116439354182957,9.084158203833795,2102.8226336892903,0.0030089871629395207,6.786861084353404,2101.582681183493,0.0036007714016016977,4.691890810665427,2101.2372533710763,0.0037657559212930817,1.7642721096058267,2100.246141027859,0.004239435939534086,0.9395998343707106,2100.5933003956407,0.004073468006752096,0.43958951034164784,2115.084623834628,2076.2423761653713,0.018416066979236527,0.8472121416544632,5.348242728913773,0.0025357336978943045,24.420735998917365,28.64753570144937,16.515028274023447,396.2,1.0297829379098866,0.0014061208956028615,0.0012980583399135684,0.001693311900010765,0,0,0,1
360,2026-05-22 12:30:00,2109.42,2108.23,2110.87,2106.51,389,1779453299.66,ETHUSD_otc,-0.00043619467558020375,0.0010493727504963246,0.007796665264446112,0.011059050341219123,0.00206808555043789,0.27293577981028677,0.33256880733180505,0.39449541283497236,58.77077456808328,64.7099743875566,55.607494739540826,2.4184162633127926,0.2323192222636729,2.18609704104912,2107.0056653871334,0.0005810779880564236,7.365618652875128,2103.543615864052,0.002227852135133026,6.176612939773349,2102.1869828940844,0.0028746334912587994,4.466264373332251,2101.5114787290736,0.0031969948006134973,1.7817516347195124,2100.404237245129,0.0037258364919008123,0.964756273293915,2100.6692874563805,0.0035991922140083637,0.4572055351140989,2116.346556093108,2077.2864439068917,0.01852744348871633,0.7922034618207906,5.277653962562765,0.0025033577752725106,23.991868668271202,26.957076057654554,18.5721446208273,396.2,0.981827359918985,0.0012638758558633607,0.0012733070783882959,0.0015949878224005897,1,0,0,0
360,2026-05-22 12:35:00,2108.23,2113.24,2113.82,2106.39,396,1779453599.169,ETHUSD_otc,0.0023764010568105842,0.002015182622961742,0.00874496400817204,0.013792342491448784,0.0035159281482464327,0.6742934051052676,0.07806191116992639,0.2476446837113471,63.756706186376974,73.66076878383853,59.10008753962736,2.9529955036045976,0.7764544785318579,2.1765410250727397,2108.5642490403498,0.002217504618025303,6.586713989656346,2104.8364670821784,0.003992487325854231,5.91973121447063,2103.191802630986,0.004777594395548767,4.446603975756716,2101.9714207396983,0.005360957408419963,1.8785456882601466,2100.6584107650274,0.005989355132893966,1.0298106045161148,2100.7943691732326,0.0059242498977494906,0.4949447835206229,2118.171711113477,2078.3362888865227,0.018850401386948247,0.8761978450870298,5.431392965236874,0.002570173271960059,24.096475048977464,28.202598743003765,16.757416345936818,396.5,0.9987389659518289,0.0015374268089294843,0.0013592502277373843,0.0016308187728021695,0,0,0,1
360,2026-05-22 12:40:00,2113.24,2112.97,2116.63,2112.57,419,1779453899.585,ETHUSD_otc,-0.0001277658950237237,0.00032192549318499353,0.006871411212503675,0.013774673025438,0.0019214659933647642,0.06650246305254562,0.834975369437654,0.09852216748516979,63.31234078786625,72.504529883537,58.83814105170599,3.3166345607723997,1.2844904949799663,2.0321440657924335,2109.665686780262,0.0015662733865575832,5.110035492241877,2105.920938137888,0.0033472585482458724,5.2211003858742515,2104.0807296645326,0.004224776269342346,4.104185432505801,2102.402737573436,0.005026278855953425,1.831543896563744,2100.9022046112646,0.005744101444725831,1.0228836618525747,2100.9155197287228,0.005737727270839314,0.49678612895831975,2119.5040981286506,2079.8749018713493,0.018755210086892564,0.8351190852746478,5.3334363248628085,0.002524142001477924,24.626594453855308,30.432432216142004,15.846249434633531,398.35,1.051838835194916,0.0013978676466781955,0.0013556531487090287,0.0016312714752177253,0,1,0,1
