symbol_id,timestamp,open,close,high,low,volume,last_tick,asset
61,2026-05-21 20:20:00,1.37787,1.37769,1.37788,1.37767,395,1779395099.006,USDCAD
61,2026-05-21 20:25:00,1.37769,1.37774,1.37779,1.37768,411,1779395399.993,USDCAD
61,2026-05-21 20:30:00,1.37774,1.37787,1.37787,1.37773,388,1779395699.892,USDCAD
61,2026-05-21 20:35:00,1.37787,1.37788,1.37791,1.37776,406,1779395998.092,USDCAD
61,2026-05-21 20:40:00,1.37787,1.37785,1.37792,1.37779,432,1779396299.032,USDCAD
61,2026-05-21 20:45:00,1.37785,1.37782,1.37791,1.37781,395,1779396599.629,USDCAD
61,2026-05-21 20:50:00,1.37782,1.37795,1.378,1.37776,414,1779396899.007,USDCAD
61,2026-05-21 20:55:00,1.37795,1.3777,1.37803,1.3777,499,1779397199.121,USDCAD
61,2026-05-21 21:00:00,1.3777,1.37784,1.37786,1.37736,317,1779397499.0,USDCAD
61,2026-05-21 21:05:00,1.37784,1.37784,1.37784,1.37784,300,1779397799.005,USDCAD
61,2026-05-21 21:10:00,1.37784,1.37784,1.37784,1.37784,282,1779398099.039,USDCAD
61,2026-05-21 21:15:00,1.37784,1.37786,1.37789,1.37784,282,1779398399.009,USDCAD
61,2026-05-21 21:20:00,1.37786,1.37787,1.37787,1.37784,299,1779398699.091,USDCAD
61,2026-05-21 21:25:00,1.37787,1.378,1.378,1.37787,301,1779398999.039,USDCAD
61,2026-05-21 21:30:00,1.378,1.37787,1.378,1.37786,280,1779399299.018,USDCAD
61,2026-05-21 21:35:00,1.37787,1.37793,1.37793,1.37777,323,1779399599.033,USDCAD
61,2026-05-21 21:40:00,1.37793,1.3779,1.37798,1.37777,325,1779399899.016,USDCAD
61,2026-05-21 21:45:00,1.3779,1.3778,1.37798,1.37773,307,1779400199.008,USDCAD
61,2026-05-21 21:50:00,1.3778,1.3777,1.3778,1.37767,290,1779400498.091,USDCAD
61,2026-05-21 21:55:00,1.3777,1.37779,1.37784,1.37762,330,1779400799.092,USDCAD
61,2026-05-21 22:00:00,1.37779,1.37757,1.37779,1.37747,335,1779401099.091,USDCAD
61,2026-05-21 22:05:00,1.37757,1.37766,1.37777,1.37757,324,1779401399.034,USDCAD
61,2026-05-21 22:10:00,1.37766,1.37777,1.37782,1.37765,343,1779401699.001,USDCAD
61,2026-05-21 22:15:00,1.37777,1.37766,1.37777,1.37765,311,1779401999.039,USDCAD
61,2026-05-21 22:20:00,1.37766,1.37765,1.37766,1.37763,295,1779402299.01,USDCAD
61,2026-05-21 22:25:00,1.37765,1.37766,1.37767,1.37765,319,1779402599.009,USDCAD
61,2026-05-21 22:30:00,1.37766,1.37757,1.37766,1.37755,340,1779402899.005,USDCAD
61,2026-05-21 22:35:00,1.37757,1.37758,1.37759,1.37756,295,1779403199.092,USDCAD
61,2026-05-21 22:40:00,1.37758,1.37749,1.37758,1.37745,356,1779403499.028,USDCAD
61,2026-05-21 22:45:00,1.37749,1.37755,1.3777,1.37743,351,1779403799.001,USDCAD
61,2026-05-21 22:50:00,1.37755,1.3776,1.3776,1.37752,307,1779404099.693,USDCAD
61,2026-05-21 22:55:00,1.3776,1.37758,1.37769,1.37756,328,1779404399.032,USDCAD
61,2026-05-21 23:00:00,1.37758,1.37758,1.37763,1.37748,357,1779404699.04,USDCAD
61,2026-05-21 23:05:00,1.37758,1.37767,1.37767,1.37756,312,1779404999.003,USDCAD
61,2026-05-21 23:10:00,1.37767,1.37766,1.37776,1.37765,349,1779405299.015,USDCAD
61,2026-05-21 23:15:00,1.37766,1.37772,1.37772,1.37765,335,1779405599.032,USDCAD
61,2026-05-21 23:20:00,1.37772,1.37776,1.37778,1.37772,294,1779405899.032,USDCAD
61,2026-05-21 23:25:00,1.37776,1.37766,1.37776,1.37766,330,1779406199.042,USDCAD
61,2026-05-21 23:30:00,1.37766,1.37765,1.3777,1.37761,356,1779406499.021,USDCAD
61,2026-05-21 23:35:00,1.37765,1.37772,1.37776,1.37765,298,1779406799.036,USDCAD
61,2026-05-21 23:40:00,1.37772,1.37777,1.3778,1.37772,317,1779407099.002,USDCAD
61,2026-05-21 23:45:00,1.37777,1.37767,1.37779,1.37765,417,1779407399.031,USDCAD
61,2026-05-21 23:50:00,1.37767,1.37776,1.37777,1.37762,384,1779407698.046,USDCAD
61,2026-05-21 23:55:00,1.37776,1.37765,1.37778,1.37765,362,1779407999.011,USDCAD
61,2026-05-22 00:00:00,1.37765,1.37833,1.37833,1.37764,659,1779408299.03,USDCAD
61,2026-05-22 00:05:00,1.37833,1.3784,1.3784,1.37818,467,1779408599.001,USDCAD
61,2026-05-22 00:10:00,1.3784,1.37861,1.37881,1.3784,492,1779408899.041,USDCAD
61,2026-05-22 00:15:00,1.37861,1.37866,1.37874,1.37852,524,1779409199.893,USDCAD
61,2026-05-22 00:20:00,1.37866,1.37861,1.37867,1.37852,506,1779409499.008,USDCAD
61,2026-05-22 00:25:00,1.37861,1.37846,1.37862,1.37843,422,1779409799.0,USDCAD
61,2026-05-22 00:30:00,1.37846,1.37858,1.37864,1.37841,482,1779410099.036,USDCAD
61,2026-05-22 00:35:00,1.37858,1.37855,1.37865,1.37851,486,1779410399.007,USDCAD
61,2026-05-22 00:40:00,1.37855,1.37847,1.37857,1.37841,449,1779410699.021,USDCAD
61,2026-05-22 00:45:00,1.37847,1.37849,1.37853,1.37835,481,1779410999.037,USDCAD
61,2026-05-22 00:50:00,1.3785,1.37846,1.37852,1.37842,510,1779411299.493,USDCAD
61,2026-05-22 00:55:00,1.37846,1.37837,1.37856,1.37831,479,1779411599.091,USDCAD
61,2026-05-22 01:00:00,1.37837,1.37858,1.3786,1.37833,510,1779411899.014,USDCAD
61,2026-05-22 01:05:00,1.37858,1.37889,1.37891,1.37858,487,1779412199.542,USDCAD
61,2026-05-22 01:10:00,1.37889,1.3786,1.37889,1.37858,447,1779412499.038,USDCAD
61,2026-05-22 01:15:00,1.3786,1.37858,1.37872,1.37853,543,1779412799.011,USDCAD
61,2026-05-22 01:20:00,1.37858,1.37872,1.37873,1.37847,431,1779413099.008,USDCAD
61,2026-05-22 01:25:00,1.37872,1.37853,1.37874,1.37851,482,1779413399.026,USDCAD
61,2026-05-22 01:30:00,1.37853,1.37846,1.3786,1.37839,561,1779413699.027,USDCAD
61,2026-05-22 01:35:00,1.37846,1.37853,1.37858,1.37844,508,1779413999.734,USDCAD
61,2026-05-22 01:40:00,1.37853,1.37853,1.3786,1.3784,481,1779414299.735,USDCAD
61,2026-05-22 01:45:00,1.37854,1.37847,1.37855,1.3784,471,1779414599.094,USDCAD
61,2026-05-22 01:50:00,1.37847,1.37861,1.37862,1.37837,571,1779414899.092,USDCAD
61,2026-05-22 01:55:00,1.37861,1.37892,1.37895,1.37861,458,1779415199.61,USDCAD
61,2026-05-22 02:00:00,1.37892,1.37882,1.37895,1.37878,543,1779415499.002,USDCAD
61,2026-05-22 02:05:00,1.37882,1.37889,1.37892,1.37881,500,1779415799.691,USDCAD
61,2026-05-22 02:10:00,1.37889,1.37896,1.379,1.37885,488,1779416099.093,USDCAD
61,2026-05-22 02:15:00,1.37896,1.37891,1.37899,1.37882,455,1779416399.043,USDCAD
61,2026-05-22 02:20:00,1.37891,1.37887,1.37902,1.37878,450,1779416699.093,USDCAD
61,2026-05-22 02:25:00,1.37887,1.37879,1.37889,1.37876,443,1779416999.033,USDCAD
61,2026-05-22 02:30:00,1.37879,1.37873,1.37882,1.37872,585,1779417299.291,USDCAD
61,2026-05-22 02:35:00,1.37873,1.37866,1.37875,1.37859,408,1779417599.092,USDCAD
61,2026-05-22 02:40:00,1.37866,1.37876,1.37879,1.37864,492,1779417899.031,USDCAD
61,2026-05-22 02:45:00,1.37876,1.37872,1.37886,1.37871,467,1779418199.806,USDCAD
61,2026-05-22 02:50:00,1.37872,1.37894,1.37894,1.37867,472,1779418499.93,USDCAD
61,2026-05-22 02:55:00,1.37894,1.37886,1.37902,1.37883,493,1779418799.003,USDCAD
61,2026-05-22 03:00:00,1.37886,1.37891,1.37892,1.37881,485,1779419099.093,USDCAD
61,2026-05-22 03:05:00,1.37891,1.37907,1.37908,1.37889,422,1779419399.839,USDCAD
61,2026-05-22 03:10:00,1.37907,1.37913,1.37919,1.37903,418,1779419699.092,USDCAD
61,2026-05-22 03:15:00,1.37913,1.37906,1.37926,1.37901,515,1779419999.091,USDCAD
61,2026-05-22 03:20:00,1.37906,1.37899,1.37908,1.37894,460,1779420298.293,USDCAD
61,2026-05-22 03:25:00,1.37899,1.37894,1.37901,1.37892,444,1779420599.924,USDCAD
61,2026-05-22 03:30:00,1.37894,1.37895,1.37901,1.37887,459,1779420899.026,USDCAD
61,2026-05-22 03:35:00,1.37895,1.37892,1.37902,1.37888,424,1779421199.02,USDCAD
61,2026-05-22 03:40:00,1.37892,1.37898,1.37901,1.37889,421,1779421499.0,USDCAD
61,2026-05-22 03:45:00,1.37898,1.37901,1.37902,1.37895,357,1779421799.091,USDCAD
61,2026-05-22 03:50:00,1.37901,1.37908,1.37913,1.37901,389,1779422099.015,USDCAD
61,2026-05-22 03:55:00,1.37908,1.37918,1.3792,1.37906,422,1779422399.017,USDCAD
61,2026-05-22 04:00:00,1.37918,1.37917,1.37928,1.37913,371,1779422699.092,USDCAD
61,2026-05-22 04:05:00,1.37917,1.37906,1.3792,1.37901,403,1779422999.029,USDCAD
61,2026-05-22 04:10:00,1.37906,1.37897,1.37909,1.37896,364,1779423299.094,USDCAD
61,2026-05-22 04:15:00,1.37897,1.37886,1.37901,1.37883,399,1779423599.008,USDCAD
61,2026-05-22 04:20:00,1.37886,1.37879,1.37889,1.37878,373,1779423899.039,USDCAD
61,2026-05-22 04:25:00,1.37879,1.37884,1.37888,1.37878,366,1779424199.091,USDCAD
61,2026-05-22 04:30:00,1.37884,1.37893,1.37894,1.37881,400,1779424499.894,USDCAD
61,2026-05-22 04:35:00,1.37894,1.37901,1.37904,1.37892,384,1779424799.005,USDCAD
61,2026-05-22 04:40:00,1.37901,1.37905,1.37915,1.37899,440,1779425099.026,USDCAD
61,2026-05-22 04:45:00,1.37905,1.37898,1.37908,1.37896,392,1779425399.601,USDCAD
61,2026-05-22 04:50:00,1.37898,1.37895,1.37899,1.37892,438,1779425699.017,USDCAD
61,2026-05-22 04:55:00,1.37895,1.37892,1.37899,1.37885,380,1779425999.037,USDCAD
61,2026-05-22 05:00:00,1.37892,1.37895,1.37899,1.37887,427,1779426299.091,USDCAD
61,2026-05-22 05:05:00,1.37895,1.37888,1.37895,1.37879,421,1779426599.018,USDCAD
