symbol_id,timestamp,open,close,high,low,volume,last_tick,asset
81,2026-05-05 20:15:00,1.89448,1.89473,1.89608,1.894,1192,1778012999.904,GBPAUD_otc
81,2026-05-05 20:30:00,1.89469,1.89445,1.89556,1.89442,1198,1778013899.893,GBPAUD_otc
81,2026-05-05 20:45:00,1.89445,1.89416,1.89511,1.89316,1203,1778014799.674,GBPAUD_otc
81,2026-05-05 21:00:00,1.89416,1.89164,1.89462,1.8916,1225,1778015699.069,GBPAUD_otc
81,2026-05-05 21:15:00,1.8916,1.89069,1.89268,1.89067,1196,1778016599.503,GBPAUD_otc
81,2026-05-05 21:30:00,1.89067,1.89106,1.89156,1.89035,1231,1778017499.439,GBPAUD_otc
81,2026-05-05 21:45:00,1.89106,1.89341,1.89365,1.89056,1208,1778018399.745,GBPAUD_otc
81,2026-05-05 22:00:00,1.89341,1.89438,1.89493,1.89339,1174,1778019299.123,GBPAUD_otc
81,2026-05-05 22:15:00,1.89438,1.89544,1.89551,1.89422,1194,1778020199.042,GBPAUD_otc
81,2026-05-05 22:30:00,1.89542,1.8961,1.8965,1.89512,1208,1778021099.391,GBPAUD_otc
81,2026-05-05 22:45:00,1.8961,1.89723,1.89733,1.89565,1216,1778021999.763,GBPAUD_otc
81,2026-05-05 23:00:00,1.89723,1.89723,1.8979,1.89674,1197,1778022899.629,GBPAUD_otc
81,2026-05-05 23:15:00,1.89726,1.89644,1.89779,1.8959,1175,1778023799.51,GBPAUD_otc
81,2026-05-05 23:30:00,1.89639,1.89721,1.89739,1.89623,1141,1778024699.943,GBPAUD_otc
81,2026-05-05 23:45:00,1.89721,1.89728,1.89774,1.89669,1183,1778025599.276,GBPAUD_otc
81,2026-05-06 00:00:00,1.89729,1.8992,1.89943,1.8969,1156,1778026499.739,GBPAUD_otc
81,2026-05-06 00:15:00,1.8992,1.89757,1.89972,1.89705,1236,1778027398.105,GBPAUD_otc
81,2026-05-06 00:30:00,1.89757,1.89825,1.89878,1.89703,1226,1778028299.601,GBPAUD_otc
81,2026-05-06 00:45:00,1.89825,1.89675,1.89858,1.89659,1179,1778029199.021,GBPAUD_otc
81,2026-05-06 01:00:00,1.89673,1.89643,1.89809,1.89622,1181,1778030099.909,GBPAUD_otc
81,2026-05-06 01:15:00,1.89641,1.8977,1.89865,1.89629,1241,1778030999.867,GBPAUD_otc
81,2026-05-06 01:30:00,1.8977,1.89954,1.89991,1.8977,1185,1778031898.296,GBPAUD_otc
81,2026-05-06 01:45:00,1.89954,1.89932,1.90017,1.89889,1193,1778032799.634,GBPAUD_otc
81,2026-05-06 02:00:00,1.89932,1.89885,1.89968,1.89823,1161,1778033699.505,GBPAUD_otc
81,2026-05-06 02:15:00,1.89885,1.90121,1.902,1.89864,1210,1778034599.871,GBPAUD_otc
81,2026-05-06 02:30:00,1.90121,1.90195,1.9026,1.90017,1205,1778035499.73,GBPAUD_otc
81,2026-05-06 02:45:00,1.90193,1.90156,1.9021,1.90107,1209,1778036399.141,GBPAUD_otc
81,2026-05-06 03:00:00,1.90159,1.90254,1.90254,1.90007,1184,1778037298.589,GBPAUD_otc
81,2026-05-06 03:15:00,1.90254,1.90076,1.90305,1.90005,1192,1778038199.931,GBPAUD_otc
81,2026-05-06 03:30:00,1.90076,1.90079,1.90205,1.90046,1216,1778039099.375,GBPAUD_otc
81,2026-05-06 03:45:00,1.90079,1.90126,1.90237,1.90078,1226,1778039999.738,GBPAUD_otc
81,2026-05-06 04:00:00,1.90126,1.90107,1.90218,1.90018,1227,1778040898.729,GBPAUD_otc
81,2026-05-06 04:15:00,1.90109,1.90091,1.90163,1.89969,1232,1778041799.628,GBPAUD_otc
81,2026-05-06 04:30:00,1.9009,1.89935,1.90137,1.89934,1213,1778042699.639,GBPAUD_otc
81,2026-05-06 04:45:00,1.89935,1.89917,1.90034,1.8987,1194,1778043599.52,GBPAUD_otc
81,2026-05-06 05:00:00,1.89917,1.89953,1.89984,1.89816,1232,1778044499.97,GBPAUD_otc
81,2026-05-06 05:15:00,1.89953,1.90064,1.9009,1.89953,1196,1778045399.948,GBPAUD_otc
81,2026-05-06 05:30:00,1.90064,1.89937,1.90143,1.89913,1181,1778046299.287,GBPAUD_otc
81,2026-05-06 05:45:00,1.89937,1.90108,1.90112,1.89907,1189,1778047199.783,GBPAUD_otc
81,2026-05-06 06:00:00,1.90108,1.9012,1.90198,1.90077,1200,1778048098.273,GBPAUD_otc
81,2026-05-06 06:15:00,1.9012,1.90128,1.90178,1.90043,1186,1778048999.203,GBPAUD_otc
81,2026-05-06 06:30:00,1.90139,1.90197,1.90309,1.90127,1216,1778049898.276,GBPAUD_otc
81,2026-05-06 06:45:00,1.90197,1.90165,1.9025,1.901,1215,1778050799.208,GBPAUD_otc
