symbol_id,timestamp,open,close,high,low,volume,last_tick,asset
75,2026-05-21 20:10:00,1.60988,1.61084,1.61088,1.60958,412,1779394498.007,EURAUD_otc
75,2026-05-21 20:15:00,1.61082,1.61013,1.61085,1.6101,414,1779394799.426,EURAUD_otc
75,2026-05-21 20:20:00,1.61013,1.61051,1.61064,1.60993,399,1779395099.898,EURAUD_otc
75,2026-05-21 20:25:00,1.61051,1.61077,1.61109,1.61014,395,1779395398.741,EURAUD_otc
75,2026-05-21 20:30:00,1.61077,1.61056,1.61124,1.61003,405,1779395699.722,EURAUD_otc
75,2026-05-21 20:35:00,1.61056,1.61159,1.61166,1.61028,396,1779395999.644,EURAUD_otc
75,2026-05-21 20:40:00,1.61159,1.6118,1.61215,1.61156,383,1779396299.082,EURAUD_otc
75,2026-05-21 20:45:00,1.6118,1.61237,1.61251,1.61169,411,1779396599.485,EURAUD_otc
75,2026-05-21 20:50:00,1.61237,1.61124,1.61268,1.61116,381,1779396899.837,EURAUD_otc
75,2026-05-21 20:55:00,1.61124,1.60986,1.61132,1.60977,394,1779397199.83,EURAUD_otc
75,2026-05-21 21:00:00,1.60986,1.60975,1.61032,1.60896,405,1779397499.727,EURAUD_otc
75,2026-05-21 21:05:00,1.60975,1.60809,1.60975,1.60809,402,1779397799.214,EURAUD_otc
75,2026-05-21 21:10:00,1.60809,1.60814,1.60829,1.60748,403,1779398099.577,EURAUD_otc
75,2026-05-21 21:15:00,1.60814,1.60863,1.60972,1.60793,399,1779398399.049,EURAUD_otc
75,2026-05-21 21:20:00,1.60863,1.60966,1.60975,1.6082,395,1779398699.897,EURAUD_otc
75,2026-05-21 21:25:00,1.60966,1.61048,1.61048,1.60921,413,1779398998.747,EURAUD_otc
75,2026-05-21 21:30:00,1.61049,1.60912,1.61072,1.60912,391,1779399299.693,EURAUD_otc
75,2026-05-21 21:35:00,1.60912,1.60703,1.60917,1.60679,407,1779399599.621,EURAUD_otc
75,2026-05-21 21:40:00,1.60703,1.60703,1.60786,1.60691,407,1779399898.616,EURAUD_otc
75,2026-05-21 21:45:00,1.60695,1.60756,1.6078,1.60686,415,1779400199.512,EURAUD_otc
75,2026-05-21 21:50:00,1.60756,1.60657,1.60761,1.60628,401,1779400498.488,EURAUD_otc
75,2026-05-21 21:55:00,1.60657,1.60651,1.60765,1.60643,392,1779400799.777,EURAUD_otc
75,2026-05-21 22:00:00,1.60656,1.60748,1.60784,1.60614,391,1779401099.179,EURAUD_otc
75,2026-05-21 22:05:00,1.6075,1.60744,1.60832,1.60723,395,1779401399.629,EURAUD_otc
75,2026-05-21 22:10:00,1.60744,1.6072,1.60748,1.60623,406,1779401699.54,EURAUD_otc
75,2026-05-21 22:15:00,1.60722,1.60726,1.60776,1.60697,408,1779401999.543,EURAUD_otc
75,2026-05-21 22:20:00,1.60724,1.60617,1.60726,1.60602,391,1779402299.979,EURAUD_otc
75,2026-05-21 22:25:00,1.60617,1.60652,1.60694,1.60575,398,1779402599.899,EURAUD_otc
75,2026-05-21 22:30:00,1.60652,1.60599,1.60697,1.60587,405,1779402899.263,EURAUD_otc
75,2026-05-21 22:35:00,1.60599,1.60574,1.60616,1.60496,404,1779403199.78,EURAUD_otc
75,2026-05-21 22:40:00,1.6058,1.60613,1.60676,1.60571,383,1779403499.196,EURAUD_otc
75,2026-05-21 22:45:00,1.60617,1.60504,1.60635,1.60498,411,1779403799.728,EURAUD_otc
75,2026-05-21 22:50:00,1.60504,1.605,1.60573,1.60488,414,1779404099.585,EURAUD_otc
75,2026-05-21 22:55:00,1.605,1.60443,1.60513,1.60417,398,1779404399.533,EURAUD_otc
75,2026-05-21 23:00:00,1.60441,1.6054,1.60549,1.60433,417,1779404699.917,EURAUD_otc
