symbol_id,timestamp,open,close,high,low,volume,last_tick,asset
332,2026-06-01 20:13:00,0.19863,0.19863,0.19867,0.19854,75,1780344838.65,BRLUSD_otc
332,2026-06-01 20:14:00,0.19863,0.19835,0.19863,0.19834,80,1780344899.244,BRLUSD_otc
332,2026-06-01 20:15:00,0.19835,0.19836,0.19842,0.19825,81,1780344959.852,BRLUSD_otc
332,2026-06-01 20:16:00,0.19836,0.19821,0.19841,0.19816,80,1780345019.992,BRLUSD_otc
332,2026-06-01 20:17:00,0.19821,0.19829,0.19829,0.19813,85,1780345079.061,BRLUSD_otc
332,2026-06-01 20:18:00,0.1983,0.19874,0.19874,0.1983,94,1780345139.647,BRLUSD_otc
332,2026-06-01 20:19:00,0.19874,0.19873,0.19884,0.19869,90,1780345199.719,BRLUSD_otc
332,2026-06-01 20:20:00,0.19873,0.19877,0.19884,0.19864,82,1780345258.811,BRLUSD_otc
332,2026-06-01 20:21:00,0.19877,0.19885,0.19896,0.19877,92,1780345319.382,BRLUSD_otc
332,2026-06-01 20:22:00,0.19885,0.19903,0.1991,0.19881,81,1780345379.968,BRLUSD_otc
332,2026-06-01 20:23:00,0.19903,0.19896,0.1991,0.1989,85,1780345439.059,BRLUSD_otc
332,2026-06-01 20:24:00,0.19898,0.199,0.19911,0.19893,80,1780345499.653,BRLUSD_otc
332,2026-06-01 20:25:00,0.19901,0.19899,0.19906,0.1989,81,1780345558.262,BRLUSD_otc
332,2026-06-01 20:26:00,0.19899,0.19929,0.1993,0.19899,77,1780345619.882,BRLUSD_otc
332,2026-06-01 20:27:00,0.19931,0.1995,0.19954,0.1993,79,1780345679.984,BRLUSD_otc
332,2026-06-01 20:28:00,0.19949,0.19937,0.19953,0.19934,77,1780345739.067,BRLUSD_otc
332,2026-06-01 20:29:00,0.19937,0.19928,0.19946,0.19922,89,1780345799.14,BRLUSD_otc
332,2026-06-01 20:30:00,0.19928,0.19955,0.19961,0.19928,78,1780345859.208,BRLUSD_otc
332,2026-06-01 20:31:00,0.19954,0.1994,0.19965,0.19934,87,1780345919.779,BRLUSD_otc
332,2026-06-01 20:32:00,0.1994,0.19949,0.19949,0.19933,63,1780345979.357,BRLUSD_otc
332,2026-06-01 20:33:00,0.19949,0.19907,0.19953,0.19907,81,1780346039.953,BRLUSD_otc
332,2026-06-01 20:34:00,0.19907,0.19899,0.19912,0.19896,90,1780346099.556,BRLUSD_otc
332,2026-06-01 20:35:00,0.19899,0.19908,0.19908,0.19891,74,1780346159.178,BRLUSD_otc
332,2026-06-01 20:36:00,0.19908,0.19924,0.1993,0.19907,70,1780346217.779,BRLUSD_otc
332,2026-06-01 20:37:00,0.19924,0.1993,0.19941,0.19924,86,1780346279.392,BRLUSD_otc
332,2026-06-01 20:38:00,0.1993,0.19913,0.19936,0.19913,77,1780346339.978,BRLUSD_otc
332,2026-06-01 20:39:00,0.19913,0.19937,0.19941,0.19912,90,1780346399.569,BRLUSD_otc
332,2026-06-01 20:40:00,0.19935,0.19917,0.19936,0.19917,86,1780346459.65,BRLUSD_otc
332,2026-06-01 20:41:00,0.19915,0.19936,0.1994,0.19901,79,1780346519.203,BRLUSD_otc
332,2026-06-01 20:42:00,0.19937,0.19971,0.19971,0.19936,75,1780346579.808,BRLUSD_otc
332,2026-06-01 20:43:00,0.19968,0.19961,0.19978,0.19958,86,1780346638.892,BRLUSD_otc
332,2026-06-01 20:44:00,0.19961,0.19956,0.19966,0.19952,78,1780346699.485,BRLUSD_otc
332,2026-06-01 20:45:00,0.19957,0.19953,0.19978,0.19953,85,1780346759.1,BRLUSD_otc
332,2026-06-01 20:46:00,0.19953,0.19951,0.19955,0.19945,86,1780346819.701,BRLUSD_otc
332,2026-06-01 20:47:00,0.19951,0.19961,0.19969,0.19945,87,1780346879.813,BRLUSD_otc
332,2026-06-01 20:48:00,0.19961,0.19955,0.19964,0.19951,75,1780346939.395,BRLUSD_otc
332,2026-06-01 20:49:00,0.19957,0.19945,0.19961,0.19943,77,1780346999.454,BRLUSD_otc
332,2026-06-01 20:50:00,0.19945,0.19953,0.19956,0.19931,85,1780347059.047,BRLUSD_otc
332,2026-06-01 20:51:00,0.19953,0.19952,0.1996,0.19949,76,1780347119.636,BRLUSD_otc
332,2026-06-01 20:52:00,0.19952,0.1993,0.19953,0.19927,70,1780347179.708,BRLUSD_otc
332,2026-06-01 20:53:00,0.1993,0.19928,0.19937,0.19918,80,1780347239.808,BRLUSD_otc
332,2026-06-01 20:54:00,0.19928,0.19955,0.19955,0.19924,84,1780347299.383,BRLUSD_otc
332,2026-06-01 20:55:00,0.19955,0.19959,0.1997,0.19952,79,1780347359.995,BRLUSD_otc
332,2026-06-01 20:56:00,0.19959,0.19949,0.19965,0.19949,78,1780347419.617,BRLUSD_otc
332,2026-06-01 20:57:00,0.19949,0.19951,0.1997,0.19948,74,1780347478.722,BRLUSD_otc
332,2026-06-01 20:58:00,0.19949,0.1995,0.1996,0.19946,75,1780347539.306,BRLUSD_otc
332,2026-06-01 20:59:00,0.1995,0.19963,0.19969,0.19947,79,1780347599.381,BRLUSD_otc
332,2026-06-01 21:00:00,0.19962,0.19945,0.19962,0.19934,74,1780347658.942,BRLUSD_otc
332,2026-06-01 21:01:00,0.19946,0.19962,0.19963,0.19941,78,1780347718.019,BRLUSD_otc
332,2026-06-01 21:02:00,0.19962,0.19965,0.1997,0.19954,81,1780347779.61,BRLUSD_otc
332,2026-06-01 21:03:00,0.19967,0.1997,0.19983,0.19964,77,1780347838.676,BRLUSD_otc
332,2026-06-01 21:04:00,0.1997,0.19997,0.19999,0.19958,77,1780347899.78,BRLUSD_otc
332,2026-06-01 21:05:00,0.19998,0.20001,0.20009,0.19987,81,1780347959.388,BRLUSD_otc
332,2026-06-01 21:06:00,0.20004,0.19993,0.20008,0.19985,79,1780348019.992,BRLUSD_otc
332,2026-06-01 21:07:00,0.19993,0.19976,0.19995,0.19971,73,1780348079.601,BRLUSD_otc
332,2026-06-01 21:08:00,0.19976,0.19987,0.19991,0.19968,73,1780348139.71,BRLUSD_otc
332,2026-06-01 21:09:00,0.19987,0.19971,0.19987,0.19971,76,1780348199.8,BRLUSD_otc
332,2026-06-01 21:10:00,0.19971,0.1996,0.19975,0.19953,82,1780348259.903,BRLUSD_otc
332,2026-06-01 21:11:00,0.1996,0.19957,0.19964,0.19947,81,1780348319.955,BRLUSD_otc
332,2026-06-01 21:12:00,0.19957,0.19978,0.19984,0.19945,83,1780348379.546,BRLUSD_otc
332,2026-06-01 21:13:00,0.19978,0.19996,0.19996,0.19973,76,1780348439.646,BRLUSD_otc
332,2026-06-01 21:14:00,0.19996,0.2,0.20001,0.19991,75,1780348499.255,BRLUSD_otc
332,2026-06-01 21:15:00,0.2,0.20006,0.20014,0.19999,92,1780348559.875,BRLUSD_otc
332,2026-06-01 21:16:00,0.20006,0.2002,0.20024,0.19992,79,1780348619.965,BRLUSD_otc
332,2026-06-01 21:17:00,0.2002,0.20031,0.20042,0.20016,78,1780348679.054,BRLUSD_otc
332,2026-06-01 21:18:00,0.20032,0.20022,0.20039,0.2002,82,1780348739.147,BRLUSD_otc
332,2026-06-01 21:19:00,0.20023,0.20023,0.20044,0.20017,72,1780348798.707,BRLUSD_otc
332,2026-06-01 21:20:00,0.20023,0.20011,0.20023,0.20008,77,1780348858.815,BRLUSD_otc
332,2026-06-01 21:21:00,0.20013,0.20003,0.20019,0.19993,79,1780348918.904,BRLUSD_otc
332,2026-06-01 21:22:00,0.20003,0.19971,0.20003,0.19968,82,1780348979.995,BRLUSD_otc
332,2026-06-01 21:23:00,0.1997,0.19967,0.19988,0.19964,82,1780349039.585,BRLUSD_otc
332,2026-06-01 21:24:00,0.19966,0.19972,0.19976,0.1995,80,1780349099.693,BRLUSD_otc
332,2026-06-01 21:25:00,0.19973,0.19989,0.1999,0.19971,78,1780349159.807,BRLUSD_otc
332,2026-06-01 21:26:00,0.19985,0.19968,0.19995,0.19963,88,1780349219.917,BRLUSD_otc
332,2026-06-01 21:27:00,0.19968,0.19973,0.19975,0.1996,84,1780349279.995,BRLUSD_otc
332,2026-06-01 21:28:00,0.19973,0.19971,0.19994,0.19969,79,1780349339.547,BRLUSD_otc
332,2026-06-01 21:29:00,0.19971,0.19968,0.19973,0.19949,70,1780349396.618,BRLUSD_otc
332,2026-06-01 21:30:00,0.19968,0.19946,0.19968,0.19944,79,1780349459.674,BRLUSD_otc
332,2026-06-01 21:31:00,0.19947,0.19932,0.19956,0.19932,87,1780349519.753,BRLUSD_otc
332,2026-06-01 21:32:00,0.19932,0.19955,0.19955,0.19931,88,1780349579.821,BRLUSD_otc
332,2026-06-01 21:33:00,0.19955,0.19978,0.19981,0.19946,80,1780349639.878,BRLUSD_otc
332,2026-06-01 21:34:00,0.19978,0.19992,0.19992,0.19975,80,1780349699.485,BRLUSD_otc
332,2026-06-01 21:35:00,0.19992,0.19975,0.19994,0.19972,83,1780349759.561,BRLUSD_otc
332,2026-06-01 21:36:00,0.19975,0.19965,0.19975,0.19957,75,1780349819.669,BRLUSD_otc
332,2026-06-01 21:37:00,0.19965,0.19991,0.19993,0.1996,77,1780349879.779,BRLUSD_otc
332,2026-06-01 21:38:00,0.19992,0.20006,0.2002,0.19989,80,1780349939.88,BRLUSD_otc
332,2026-06-01 21:39:00,0.20006,0.19983,0.20017,0.19983,82,1780349999.988,BRLUSD_otc
332,2026-06-01 21:40:00,0.19983,0.19986,0.1999,0.19965,85,1780350059.582,BRLUSD_otc
332,2026-06-01 21:41:00,0.19986,0.1998,0.19992,0.19959,72,1780350119.639,BRLUSD_otc
332,2026-06-01 21:42:00,0.1998,0.20002,0.20006,0.1998,80,1780350179.738,BRLUSD_otc
