symbol_id,timestamp,open,close,high,low,volume,last_tick,asset
67,2026-06-01 20:12:00,0.98766,0.98844,0.98857,0.98758,73,1780344779.056,AUDCAD_otc
67,2026-06-01 20:13:00,0.98827,0.98825,0.98846,0.9882,80,1780344839.651,AUDCAD_otc
67,2026-06-01 20:14:00,0.98825,0.98856,0.98857,0.98812,79,1780344898.75,AUDCAD_otc
67,2026-06-01 20:15:00,0.98856,0.98845,0.98884,0.98826,91,1780344959.367,AUDCAD_otc
67,2026-06-01 20:16:00,0.98845,0.98831,0.9886,0.98823,77,1780345019.992,AUDCAD_otc
67,2026-06-01 20:17:00,0.98831,0.98837,0.98857,0.98822,74,1780345078.064,AUDCAD_otc
67,2026-06-01 20:18:00,0.98839,0.98862,0.98862,0.98823,76,1780345139.647,AUDCAD_otc
67,2026-06-01 20:19:00,0.9886,0.98871,0.98878,0.98836,87,1780345199.719,AUDCAD_otc
67,2026-06-01 20:20:00,0.98874,0.98872,0.98895,0.98855,76,1780345259.33,AUDCAD_otc
67,2026-06-01 20:21:00,0.98872,0.98843,0.98872,0.9882,84,1780345319.884,AUDCAD_otc
67,2026-06-01 20:22:00,0.98843,0.9891,0.9891,0.98843,76,1780345379.968,AUDCAD_otc
67,2026-06-01 20:23:00,0.9891,0.9894,0.98958,0.98887,83,1780345439.561,AUDCAD_otc
67,2026-06-01 20:24:00,0.98938,0.98967,0.9898,0.98938,87,1780345499.653,AUDCAD_otc
67,2026-06-01 20:25:00,0.98967,0.98975,0.99002,0.98958,85,1780345559.27,AUDCAD_otc
67,2026-06-01 20:26:00,0.98975,0.9893,0.98978,0.98923,78,1780345619.882,AUDCAD_otc
67,2026-06-01 20:27:00,0.9893,0.98913,0.98934,0.9889,68,1780345679.984,AUDCAD_otc
67,2026-06-01 20:28:00,0.98915,0.98886,0.98923,0.9888,81,1780345739.563,AUDCAD_otc
67,2026-06-01 20:29:00,0.98885,0.98931,0.98934,0.98883,80,1780345799.636,AUDCAD_otc
67,2026-06-01 20:30:00,0.98937,0.98912,0.9895,0.98909,77,1780345858.732,AUDCAD_otc
67,2026-06-01 20:31:00,0.98901,0.98873,0.98903,0.98867,80,1780345919.779,AUDCAD_otc
67,2026-06-01 20:32:00,0.98873,0.98923,0.98928,0.98872,74,1780345979.857,AUDCAD_otc
67,2026-06-01 20:33:00,0.98923,0.98972,0.98975,0.98922,72,1780346038.952,AUDCAD_otc
67,2026-06-01 20:34:00,0.98972,0.9899,0.99003,0.98972,76,1780346099.556,AUDCAD_otc
67,2026-06-01 20:35:00,0.9899,0.9904,0.99044,0.9899,85,1780346159.674,AUDCAD_otc
67,2026-06-01 20:36:00,0.9904,0.99064,0.99091,0.99038,78,1780346219.782,AUDCAD_otc
67,2026-06-01 20:37:00,0.99064,0.99012,0.99068,0.9901,82,1780346279.893,AUDCAD_otc
67,2026-06-01 20:38:00,0.99012,0.99027,0.99029,0.99002,79,1780346339.978,AUDCAD_otc
67,2026-06-01 20:39:00,0.99027,0.98984,0.99035,0.98979,90,1780346399.569,AUDCAD_otc
67,2026-06-01 20:40:00,0.98984,0.98973,0.9899,0.98951,83,1780346458.637,AUDCAD_otc
67,2026-06-01 20:41:00,0.98967,0.98918,0.98973,0.98904,82,1780346519.711,AUDCAD_otc
67,2026-06-01 20:42:00,0.98918,0.98917,0.98936,0.98904,83,1780346579.808,AUDCAD_otc
67,2026-06-01 20:43:00,0.98919,0.98959,0.98959,0.98916,79,1780346639.886,AUDCAD_otc
67,2026-06-01 20:44:00,0.98959,0.98918,0.98959,0.98904,90,1780346699.993,AUDCAD_otc
67,2026-06-01 20:45:00,0.9892,0.98915,0.98923,0.98886,83,1780346759.6,AUDCAD_otc
67,2026-06-01 20:46:00,0.98917,0.98947,0.98968,0.98917,81,1780346819.701,AUDCAD_otc
67,2026-06-01 20:47:00,0.98949,0.9897,0.98971,0.98936,77,1780346879.813,AUDCAD_otc
67,2026-06-01 20:48:00,0.9897,0.98933,0.98975,0.9893,75,1780346938.402,AUDCAD_otc
67,2026-06-01 20:49:00,0.98936,0.9895,0.98952,0.98921,77,1780346999.96,AUDCAD_otc
67,2026-06-01 20:50:00,0.98932,0.98946,0.98951,0.98915,73,1780347059.546,AUDCAD_otc
67,2026-06-01 20:51:00,0.98946,0.98906,0.9895,0.98906,78,1780347119.636,AUDCAD_otc
67,2026-06-01 20:52:00,0.98906,0.98935,0.98935,0.98905,79,1780347179.708,AUDCAD_otc
67,2026-06-01 20:53:00,0.98935,0.98905,0.98959,0.98905,77,1780347239.306,AUDCAD_otc
67,2026-06-01 20:54:00,0.98905,0.98938,0.98944,0.98894,79,1780347299.383,AUDCAD_otc
67,2026-06-01 20:55:00,0.98938,0.98886,0.98941,0.98867,87,1780347358.488,AUDCAD_otc
67,2026-06-01 20:56:00,0.98886,0.98894,0.98903,0.98872,78,1780347419.617,AUDCAD_otc
67,2026-06-01 20:57:00,0.98899,0.98921,0.98921,0.98888,83,1780347478.722,AUDCAD_otc
67,2026-06-01 20:58:00,0.98922,0.98914,0.98927,0.98896,78,1780347539.807,AUDCAD_otc
67,2026-06-01 20:59:00,0.98907,0.98873,0.9891,0.98862,82,1780347599.877,AUDCAD_otc
67,2026-06-01 21:00:00,0.98871,0.98889,0.9889,0.98843,79,1780347659.94,AUDCAD_otc
67,2026-06-01 21:01:00,0.98889,0.9895,0.98966,0.98889,69,1780347719.525,AUDCAD_otc
67,2026-06-01 21:02:00,0.9895,0.98945,0.98977,0.98938,77,1780347779.61,AUDCAD_otc
67,2026-06-01 21:03:00,0.98945,0.98931,0.98949,0.98916,84,1780347839.175,AUDCAD_otc
67,2026-06-01 21:04:00,0.98931,0.98856,0.98937,0.98855,67,1780347898.283,AUDCAD_otc
67,2026-06-01 21:05:00,0.98859,0.98889,0.98912,0.98859,84,1780347959.905,AUDCAD_otc
67,2026-06-01 21:06:00,0.98889,0.9892,0.98932,0.98873,74,1780348019.487,AUDCAD_otc
67,2026-06-01 21:07:00,0.9892,0.98914,0.98928,0.98893,73,1780348079.601,AUDCAD_otc
67,2026-06-01 21:08:00,0.98916,0.9887,0.9892,0.98862,79,1780348139.71,AUDCAD_otc
67,2026-06-01 21:09:00,0.9887,0.98893,0.98913,0.98867,78,1780348197.797,AUDCAD_otc
67,2026-06-01 21:10:00,0.98893,0.98831,0.98897,0.9883,79,1780348259.903,AUDCAD_otc
67,2026-06-01 21:11:00,0.98831,0.98861,0.98866,0.98802,77,1780348319.955,AUDCAD_otc
67,2026-06-01 21:12:00,0.98861,0.98882,0.98884,0.98836,73,1780348379.546,AUDCAD_otc
67,2026-06-01 21:13:00,0.98879,0.98869,0.98882,0.98853,75,1780348439.147,AUDCAD_otc
67,2026-06-01 21:14:00,0.98869,0.98844,0.98895,0.98836,80,1780348499.255,AUDCAD_otc
67,2026-06-01 21:15:00,0.98844,0.98805,0.98844,0.98797,81,1780348559.377,AUDCAD_otc
67,2026-06-01 21:16:00,0.98805,0.98843,0.98843,0.98797,80,1780348619.965,AUDCAD_otc
67,2026-06-01 21:17:00,0.98843,0.98807,0.98852,0.98798,82,1780348679.552,AUDCAD_otc
67,2026-06-01 21:18:00,0.98809,0.98832,0.98832,0.98793,72,1780348739.649,AUDCAD_otc
67,2026-06-01 21:19:00,0.98832,0.98854,0.98854,0.98807,84,1780348799.71,AUDCAD_otc
67,2026-06-01 21:20:00,0.98854,0.98791,0.98858,0.98791,77,1780348859.816,AUDCAD_otc
67,2026-06-01 21:21:00,0.98791,0.9881,0.98827,0.98786,79,1780348918.904,AUDCAD_otc
67,2026-06-01 21:22:00,0.98805,0.98829,0.9885,0.98805,82,1780348979.491,AUDCAD_otc
67,2026-06-01 21:23:00,0.98825,0.98827,0.98868,0.98822,73,1780349039.585,AUDCAD_otc
67,2026-06-01 21:24:00,0.98825,0.98812,0.98848,0.98797,83,1780349099.693,AUDCAD_otc
