symbol_id,timestamp,open,close,high,low,volume,last_tick,asset
82,2026-05-05 20:15:00,1.84314,1.84273,1.84661,1.84194,1245,1778012999.904,GBPCAD_otc
82,2026-05-05 20:30:00,1.84261,1.83977,1.84289,1.83924,1190,1778013898.897,GBPCAD_otc
82,2026-05-05 20:45:00,1.83977,1.84174,1.8422,1.83848,1240,1778014799.674,GBPCAD_otc
82,2026-05-05 21:00:00,1.84166,1.84123,1.84293,1.84117,1221,1778015699.57,GBPCAD_otc
82,2026-05-05 21:15:00,1.84121,1.84185,1.84357,1.84121,1236,1778016599.503,GBPCAD_otc
82,2026-05-05 21:30:00,1.84196,1.84037,1.84265,1.83979,1219,1778017499.948,GBPCAD_otc
82,2026-05-05 21:45:00,1.84037,1.83981,1.84147,1.83896,1189,1778018399.745,GBPCAD_otc
82,2026-05-05 22:00:00,1.83987,1.8383,1.83987,1.83682,1191,1778019299.622,GBPCAD_otc
82,2026-05-05 22:15:00,1.83826,1.84302,1.84372,1.83808,1249,1778020199.538,GBPCAD_otc
82,2026-05-05 22:30:00,1.84291,1.84283,1.84353,1.84022,1179,1778021099.391,GBPCAD_otc
82,2026-05-05 22:45:00,1.84283,1.84137,1.84357,1.83996,1192,1778021999.268,GBPCAD_otc
82,2026-05-05 23:00:00,1.84137,1.84146,1.84283,1.83992,1193,1778022899.125,GBPCAD_otc
82,2026-05-05 23:15:00,1.84146,1.84071,1.84216,1.83901,1209,1778023799.51,GBPCAD_otc
82,2026-05-05 23:30:00,1.84083,1.8414,1.84162,1.83934,1217,1778024699.943,GBPCAD_otc
82,2026-05-05 23:45:00,1.8414,1.84273,1.84339,1.83879,1192,1778025599.782,GBPCAD_otc
82,2026-05-06 00:00:00,1.84271,1.8406,1.84305,1.8393,1198,1778026499.739,GBPCAD_otc
82,2026-05-06 00:15:00,1.8406,1.83911,1.84147,1.83909,1220,1778027399.636,GBPCAD_otc
82,2026-05-06 00:30:00,1.83911,1.83819,1.84037,1.83819,1175,1778028299.105,GBPCAD_otc
82,2026-05-06 00:45:00,1.83823,1.84001,1.84013,1.83671,1213,1778029199.517,GBPCAD_otc
82,2026-05-06 01:00:00,1.83997,1.83834,1.84192,1.83815,1199,1778030099.909,GBPCAD_otc
82,2026-05-06 01:15:00,1.83834,1.83911,1.83931,1.83653,1196,1778030999.372,GBPCAD_otc
82,2026-05-06 01:30:00,1.83911,1.84206,1.84302,1.83801,1207,1778031898.79,GBPCAD_otc
82,2026-05-06 01:45:00,1.84206,1.84697,1.84789,1.84145,1206,1778032799.634,GBPCAD_otc
82,2026-05-06 02:00:00,1.84715,1.84441,1.84819,1.84437,1219,1778033699.505,GBPCAD_otc
82,2026-05-06 02:15:00,1.84441,1.84293,1.84515,1.84177,1199,1778034599.871,GBPCAD_otc
82,2026-05-06 02:30:00,1.84295,1.84133,1.84318,1.83803,1196,1778035499.73,GBPCAD_otc
82,2026-05-06 02:45:00,1.84136,1.84138,1.84199,1.83811,1180,1778036399.646,GBPCAD_otc
82,2026-05-06 03:00:00,1.84131,1.84238,1.84375,1.84067,1209,1778037299.594,GBPCAD_otc
82,2026-05-06 03:15:00,1.84238,1.84324,1.84447,1.8413,1203,1778038198.929,GBPCAD_otc
82,2026-05-06 03:30:00,1.84324,1.8457,1.84577,1.84234,1185,1778039099.864,GBPCAD_otc
82,2026-05-06 03:45:00,1.8457,1.8426,1.84574,1.84135,1188,1778039999.738,GBPCAD_otc
